Measure,Count,sum,Mean,Min,Max,Range,Variance,Std. Dev
games.azul.actions.TakeTilesAction@290dce2,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@21ae8849,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
games.azul.actions.TakeTilesAction@290d57f,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
games.azul.actions.TakeTilesAction@21ae9009,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
games.azul.actions.TakeTilesAction@21aefca8,50.0,6.0,0.12000000000000002,0.0,1.0,1.0,0.10775510204081637,0.328260722659316
games.azul.actions.TakeTilesAction@149f921,50.0,6.0,0.12,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@290d5bd,50.0,6.0,0.12,0.0,1.0,1.0,0.10775510204081636,0.328260722659316
games.azul.actions.TakeTilesAction@327c7e4b,50.0,6.0,0.12,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@77fecf32,50.0,6.0,0.12,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@291517f,50.0,6.0,0.11999999999999998,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@77fed6d3,50.0,6.0,0.11999999999999998,0.0,2.0,2.0,0.1485714285714286,0.3854496446637727
games.azul.actions.TakeTilesAction@149f8e3,50.0,6.0,0.11999999999999998,0.0,1.0,1.0,0.10775510204081633,0.32826072265931594
games.azul.actions.TakeTilesAction@291557e,50.0,5.0,0.10000000000000006,0.0,1.0,1.0,0.09183673469387756,0.30304576336566325
games.azul.actions.TakeTilesAction@327c7e89,50.0,5.0,0.10000000000000005,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
games.azul.actions.TakeTilesAction@21af04a6,50.0,5.0,0.10000000000000005,0.0,1.0,1.0,0.09183673469387756,0.30304576336566325
games.azul.actions.TakeTilesAction@327c824a,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387756,0.30304576336566325
games.azul.actions.TakeTilesAction@77fe6255,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387757,0.30304576336566325
games.azul.actions.TakeTilesAction@290dd3f,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387756,0.30304576336566325
games.azul.actions.TakeTilesAction@21af00e5,50.0,5.0,0.10000000000000003,0.0,2.0,2.0,0.1326530612244898,0.3642156795423418
games.azul.actions.TakeTilesAction@327c062b,50.0,5.0,0.10000000000000003,0.0,1.0,1.0,0.09183673469387756,0.30304576336566325
games.azul.actions.TakeTilesAction@291519e,50.0,5.0,0.10000000000000003,0.0,2.0,2.0,0.13265306122448983,0.3642156795423418
games.azul.actions.TakeTilesAction@1499024,50.0,5.0,0.10000000000000003,0.0,2.0,2.0,0.1326530612244898,0.3642156795423418
