Measure,Count,sum,Mean,Min,Max,Range,Variance,Std. Dev
Player 1 takes YELLOW tiles from factory 4 to pattern line 4,50.0,9.0,0.18000000000000005,0.0,1.0,1.0,0.1506122448979592,0.3880879344916036
Player 1 takes BLACK tiles from factory 0 to pattern line 2,50.0,9.0,0.18000000000000005,0.0,1.0,1.0,0.15061224489795919,0.38808793449160356
Player 0 takes BLUE tiles from factory 2 to pattern line 0,50.0,9.0,0.18000000000000005,0.0,1.0,1.0,0.1506122448979592,0.3880879344916036
Player 1 takes YELLOW tiles from factory 2 to pattern line 1,50.0,9.0,0.18000000000000005,0.0,1.0,1.0,0.15061224489795916,0.38808793449160356
Player 0 takes BLUE tiles from factory 1 to pattern line 0,50.0,9.0,0.18000000000000002,0.0,1.0,1.0,0.1506122448979592,0.3880879344916036
Player 1 takes YELLOW tiles from factory 2 to pattern line 4,50.0,9.0,0.18000000000000002,0.0,1.0,1.0,0.15061224489795916,0.38808793449160356
Player 0 takes YELLOW tiles from factory 0 to pattern line 1,50.0,9.0,0.18000000000000002,0.0,1.0,1.0,0.15061224489795919,0.38808793449160356
Player 0 takes BLACK tiles from factory 4 to pattern line 1,50.0,9.0,0.18000000000000002,0.0,1.0,1.0,0.15061224489795919,0.38808793449160356
Player 1 takes BLACK tiles from factory 3 to pattern line 4,50.0,8.0,0.16000000000000006,0.0,2.0,2.0,0.17795918367346944,0.42185208743524005
Player 0 takes RED tiles from factory 4 to pattern line 0,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285718,0.37032803990902063
Player 1 takes BLACK tiles from factory 4 to pattern line 1,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
Player 1 takes RED tiles from factory 3 to pattern line 1,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
Player 1 takes RED tiles from factory 0 to pattern line 4,50.0,8.0,0.16000000000000003,0.0,2.0,2.0,0.17795918367346944,0.42185208743524005
Player 1 takes YELLOW tiles from factory 1 to pattern line 2,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
Player 0 takes BLACK tiles from factory 2 to pattern line 3,50.0,8.0,0.16000000000000003,0.0,2.0,2.0,0.1779591836734694,0.42185208743524005
Player 1 takes RED tiles from factory 3 to pattern line 2,50.0,8.0,0.16000000000000003,0.0,2.0,2.0,0.17795918367346947,0.4218520874352401
Player 1 takes WHITE tiles from factory 0 to pattern line 3,50.0,8.0,0.16000000000000003,0.0,1.0,1.0,0.13714285714285712,0.3703280399090206
Player 0 takes YELLOW tiles from factory 0 to pattern line 2,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
Player 1 takes YELLOW tiles from factory 4 to pattern line 2,50.0,8.0,0.16,0.0,2.0,2.0,0.17795918367346936,0.42185208743524
Player 1 takes YELLOW tiles from factory 4 to pattern line 1,50.0,8.0,0.16,0.0,1.0,1.0,0.13714285714285718,0.37032803990902063
Player 1 takes YELLOW tiles from factory 1 to pattern line 1,50.0,8.0,0.15999999999999998,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
Player 0 takes BLACK tiles from factory 1 to pattern line 0,50.0,8.0,0.15999999999999998,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
Player 0 takes WHITE tiles from factory 1 to pattern line 1,50.0,8.0,0.15999999999999998,0.0,1.0,1.0,0.13714285714285715,0.3703280399090206
Player 1 takes WHITE tiles from factory 1 to pattern line 2,50.0,8.0,0.15999999999999998,0.0,2.0,2.0,0.21877551020408156,0.46773444410699705
Player 1 takes YELLOW tiles from factory 4 to pattern line 3,50.0,8.0,0.15999999999999998,0.0,1.0,1.0,0.13714285714285712,0.3703280399090206
Player 1 takes YELLOW tiles from factory 2 to pattern line 2,50.0,7.0,0.14000000000000007,0.0,1.0,1.0,0.12285714285714289,0.35050983275386566
Player 1 takes RED tiles from factory 4 to pattern line 1,50.0,7.0,0.14000000000000007,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
Player 0 takes BLUE tiles from factory 4 to pattern line 0,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714289,0.35050983275386566
Player 1 takes WHITE tiles from factory 3 to pattern line 2,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714283,0.3505098327538656
Player 1 takes RED tiles from factory 2 to pattern line 4,50.0,7.0,0.14000000000000004,0.0,2.0,2.0,0.16367346938775512,0.40456577881446565
Player 0 takes BLACK tiles from factory 1 to pattern line 1,50.0,7.0,0.14000000000000004,0.0,1.0,1.0,0.12285714285714285,0.3505098327538656
