GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,StateSpace(Size),Actions(Random),Actions(Size-Random),Actions(Player-1),Actions(RuleBased),Actions(Actions Played Description),Actions(Player-0),Actions(Size-RuleBased),Actions(Action Space Size),Actions(Actions Played),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(PlayerName-1),FloorPenalties(PlayerName-0),FloorPenalties(Player-1),FloorPenalties(Player-0),FloorPenalties(PlayerName-1)
1568355455,Azul,0,ACTION_CHOSEN,28,0,2,41,80,games.azul.actions.TakeTilesAction@291421e,17,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,17,games.azul.actions.TakeTilesAction@291421e,1.0,RuleBased,0.0,0.5,1.0,Random,RuleBased,4,6,Random
1568355455,Azul,0,ACTION_CHOSEN,29,0,2,41,80,,,,games.azul.actions.TakeTilesAction@290d97e,Player 0 takes BLUE tiles from factory 2 to pattern line 3,games.azul.actions.TakeTilesAction@290d97e,11,11,games.azul.actions.TakeTilesAction@290d97e,1.0,RuleBased,0.0,0.5,1.0,Random,RuleBased,4,6,Random
1568355455,Azul,0,ACTION_CHOSEN,30,0,2,41,79,games.azul.actions.TakeTilesAction@77fec3b1,9,games.azul.actions.TakeTilesAction@77fec3b1,,Player 1 takes WHITE tiles from centre pool to floor line,,,9,games.azul.actions.TakeTilesAction@77fec3b1,1.0,RuleBased,0.0,0.5,1.0,Random,RuleBased,4,6,Random
1568355455,Azul,0,ACTION_CHOSEN,31,0,2,41,79,,,,games.azul.actions.TakeTilesAction@21ae7d44,Player 0 takes RED tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@21ae7d44,5,5,games.azul.actions.TakeTilesAction@21ae7d44,1.0,RuleBased,0.0,0.5,1.0,Random,RuleBased,4,6,Random
1568355455,Azul,0,ACTION_CHOSEN,32,0,2,41,78,games.azul.actions.TakeTilesAction@149f522,3,games.azul.actions.TakeTilesAction@149f522,,Player 1 takes YELLOW tiles from centre pool to pattern line 0,,,3,games.azul.actions.TakeTilesAction@149f522,1.0,RuleBased,0.0,0.5,1.0,Random,RuleBased,4,6,Random
1568355455,Azul,0,ACTION_CHOSEN,33,0,2,41,77,,,,games.azul.actions.TakeTilesAction@327bfac9,Player 0 takes BLACK tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@327bfac9,1,1,games.azul.actions.TakeTilesAction@327bfac9,1.0,RuleBased,0.0,0.5,1.0,Random,RuleBased,4,6,Random
1568355455,Azul,0,ACTION_CHOSEN,34,0,2,41,77,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,1.0,RuleBased,0.0,0.5,1.0,Random,RuleBased,4,6,Random
1568355455,Azul,0,ACTION_CHOSEN,35,0,2,41,91,,,,games.azul.actions.TakeTilesAction@21ae80e6,Player 0 takes RED tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@21ae80e6,55,55,games.azul.actions.TakeTilesAction@21ae80e6,10.0,RuleBased,0.0,5.0,10.0,Random,RuleBased,5,10,Random
1568355455,Azul,0,ACTION_CHOSEN,36,0,2,41,89,games.azul.actions.TakeTilesAction@77fecf51,30,games.azul.actions.TakeTilesAction@77fecf51,,Player 1 takes WHITE tiles from factory 2 to pattern line 2,,,30,games.azul.actions.TakeTilesAction@77fecf51,10.0,RuleBased,0.0,5.0,10.0,Random,RuleBased,5,10,Random
1568355455,Azul,0,ACTION_CHOSEN,37,0,2,41,88,,,,games.azul.actions.TakeTilesAction@327c09ec,Player 0 takes BLACK tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@327c09ec,37,37,games.azul.actions.TakeTilesAction@327c09ec,10.0,RuleBased,0.0,5.0,10.0,Random,RuleBased,5,10,Random
1568355455,Azul,0,ACTION_CHOSEN,38,0,2,41,87,games.azul.actions.TakeTilesAction@77fecbaf,20,games.azul.actions.TakeTilesAction@77fecbaf,,Player 1 takes WHITE tiles from factory 1 to pattern line 3,,,20,games.azul.actions.TakeTilesAction@77fecbaf,10.0,RuleBased,0.0,5.0,10.0,Random,RuleBased,5,10,Random
1568355455,Azul,0,ACTION_CHOSEN,39,0,2,41,85,,,,games.azul.actions.TakeTilesAction@327bfb45,Player 0 takes BLACK tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@327bfb45,19,19,games.azul.actions.TakeTilesAction@327bfb45,10.0,RuleBased,0.0,5.0,10.0,Random,RuleBased,5,10,Random
1568355455,Azul,0,ACTION_CHOSEN,40,0,2,41,80,games.azul.actions.TakeTilesAction@291423d,11,games.azul.actions.TakeTilesAction@291423d,,Player 1 takes BLUE tiles from centre pool to pattern line 0,,,11,games.azul.actions.TakeTilesAction@291423d,10.0,RuleBased,0.0,5.0,10.0,Random,RuleBased,5,10,Random
1568355455,Azul,0,ACTION_CHOSEN,41,0,2,41,79,,,,games.azul.actions.TakeTilesAction@77fe62b2,Player 0 takes WHITE tiles from factory 4 to pattern line 4,games.azul.actions.TakeTilesAction@77fe62b2,10,10,games.azul.actions.TakeTilesAction@77fe62b2,10.0,RuleBased,0.0,5.0,10.0,Random,RuleBased,5,10,Random
1568355455,Azul,0,ACTION_CHOSEN,42,0,2,41,78,games.azul.actions.TakeTilesAction@327c6f28,3,games.azul.actions.TakeTilesAction@327c6f28,,Player 1 takes BLACK tiles from centre pool to floor line,,,3,games.azul.actions.TakeTilesAction@327c6f28,10.0,RuleBased,0.0,5.0,10.0,Random,RuleBased,5,10,Random
1568355455,Azul,0,ACTION_CHOSEN,43,0,2,41,78,,,,games.azul.actions.TakeTilesAction@21ae7d44,Player 0 takes RED tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@21ae7d44,3,3,games.azul.actions.TakeTilesAction@21ae7d44,10.0,RuleBased,0.0,5.0,10.0,Random,RuleBased,5,10,Random
1568355455,Azul,0,ACTION_CHOSEN,44,0,2,41,77,games.azul.actions.TakeTilesAction@149f503,1,games.azul.actions.TakeTilesAction@149f503,,Player 1 takes YELLOW tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@149f503,10.0,RuleBased,0.0,5.0,10.0,Random,RuleBased,5,10,Random
1568355455,Azul,0,ACTION_CHOSEN,45,0,2,41,77,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@291421e,10.0,RuleBased,0.0,5.0,10.0,Random,RuleBased,5,10,Random
1568355455,Azul,0,ACTION_CHOSEN,46,0,2,41,89,,,,games.azul.actions.TakeTilesAction@327c0a0b,Player 0 takes BLACK tiles from factory 3 to pattern line 1,games.azul.actions.TakeTilesAction@327c0a0b,30,30,games.azul.actions.TakeTilesAction@327c0a0b,22.0,RuleBased,0.0,11.0,22.0,Random,RuleBased,7,13,Random
1568355455,Azul,0,ACTION_CHOSEN,47,0,2,41,87,games.azul.actions.TakeTilesAction@291421e,34,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,34,games.azul.actions.TakeTilesAction@291421e,22.0,RuleBased,0.0,11.0,22.0,Random,RuleBased,7,13,Random
1568355455,Azul,0,ACTION_CHOSEN,48,0,2,41,86,,,,games.azul.actions.TakeTilesAction@77fe4f71,Player 0 takes WHITE tiles from centre pool to pattern line 0,games.azul.actions.TakeTilesAction@77fe4f71,25,25,games.azul.actions.TakeTilesAction@77fe4f71,22.0,RuleBased,0.0,11.0,22.0,Random,RuleBased,7,13,Random
1568355455,Azul,0,ACTION_CHOSEN,49,0,2,41,85,games.azul.actions.TakeTilesAction@2915521,27,games.azul.actions.TakeTilesAction@2915521,,Player 1 takes BLUE tiles from factory 4 to pattern line 1,,,27,games.azul.actions.TakeTilesAction@2915521,22.0,RuleBased,0.0,11.0,22.0,Random,RuleBased,7,13,Random
1568355455,Azul,0,ACTION_CHOSEN,50,0,2,41,84,,,,games.azul.actions.TakeTilesAction@21ae8105,Player 0 takes RED tiles from factory 0 to pattern line 2,games.azul.actions.TakeTilesAction@21ae8105,19,19,games.azul.actions.TakeTilesAction@21ae8105,22.0,RuleBased,0.0,11.0,22.0,Random,RuleBased,7,13,Random
1568355455,Azul,0,ACTION_CHOSEN,51,0,2,41,83,games.azul.actions.TakeTilesAction@327c6f85,18,games.azul.actions.TakeTilesAction@327c6f85,,Player 1 takes BLACK tiles from centre pool to pattern line 2,,,18,games.azul.actions.TakeTilesAction@327c6f85,22.0,RuleBased,0.0,11.0,22.0,Random,RuleBased,7,13,Random
1568355455,Azul,0,ACTION_CHOSEN,52,0,2,41,81,,,,games.azul.actions.TakeTilesAction@21ae88a6,Player 0 takes RED tiles from factory 2 to pattern line 3,games.azul.actions.TakeTilesAction@21ae88a6,13,13,games.azul.actions.TakeTilesAction@21ae88a6,22.0,RuleBased,0.0,11.0,22.0,Random,RuleBased,7,13,Random
1568355455,Azul,0,ACTION_CHOSEN,53,0,2,41,78,games.azul.actions.TakeTilesAction@77fec3b1,8,games.azul.actions.TakeTilesAction@77fec3b1,,Player 1 takes WHITE tiles from centre pool to floor line,,,8,games.azul.actions.TakeTilesAction@77fec3b1,22.0,RuleBased,0.0,11.0,22.0,Random,RuleBased,7,13,Random
1568355455,Azul,0,ACTION_CHOSEN,54,0,2,41,78,,,,games.azul.actions.TakeTilesAction@290d541,Player 0 takes BLUE tiles from factory 1 to floor line,games.azul.actions.TakeTilesAction@290d541,4,4,games.azul.actions.TakeTilesAction@290d541,22.0,RuleBased,0.0,11.0,22.0,Random,RuleBased,7,13,Random
1568355455,Azul,0,ACTION_CHOSEN,55,0,2,41,78,games.azul.actions.TakeTilesAction@149f503,2,games.azul.actions.TakeTilesAction@149f503,,Player 1 takes YELLOW tiles from centre pool to floor line,,,2,games.azul.actions.TakeTilesAction@149f503,22.0,RuleBased,0.0,11.0,22.0,Random,RuleBased,7,13,Random
1568355455,Azul,0,ACTION_CHOSEN,56,0,2,41,78,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,22.0,RuleBased,0.0,11.0,22.0,Random,RuleBased,7,13,Random
1568355455,Azul,0,ACTION_CHOSEN,57,0,2,41,78,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,22.0,RuleBased,0.0,11.0,22.0,Random,RuleBased,7,13,Random
739670425,Azul,0,ACTION_CHOSEN,0,0,2,42,117,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,1,0,2,42,97,games.azul.actions.TakeTilesAction@77fecf32,84,games.azul.actions.TakeTilesAction@77fecf32,,Player 1 takes WHITE tiles from factory 2 to pattern line 1,,,84,games.azul.actions.TakeTilesAction@77fecf32,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,2,0,2,42,95,,,,games.azul.actions.TakeTilesAction@21ae80e6,Player 0 takes RED tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@21ae80e6,78,78,games.azul.actions.TakeTilesAction@21ae80e6,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,3,0,2,42,93,games.azul.actions.TakeTilesAction@327c6fc3,60,games.azul.actions.TakeTilesAction@327c6fc3,,Player 1 takes BLACK tiles from centre pool to pattern line 4,,,60,games.azul.actions.TakeTilesAction@327c6fc3,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,4,0,2,42,91,,,,games.azul.actions.TakeTilesAction@290dce2,Player 0 takes BLUE tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@290dce2,55,55,games.azul.actions.TakeTilesAction@290dce2,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,5,0,2,42,90,games.azul.actions.TakeTilesAction@149fc85,43,games.azul.actions.TakeTilesAction@149fc85,,Player 1 takes YELLOW tiles from factory 1 to floor line,,,43,games.azul.actions.TakeTilesAction@149fc85,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,6,0,2,42,90,,,,games.azul.actions.TakeTilesAction@77fe4faf,Player 0 takes WHITE tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@77fe4faf,28,28,games.azul.actions.TakeTilesAction@77fe4faf,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,7,0,2,42,88,games.azul.actions.TakeTilesAction@327c6fc3,26,games.azul.actions.TakeTilesAction@327c6fc3,,Player 1 takes BLACK tiles from centre pool to pattern line 4,,,26,games.azul.actions.TakeTilesAction@327c6fc3,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,8,0,2,42,86,,,,games.azul.actions.TakeTilesAction@21ae7d63,Player 0 takes RED tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@21ae7d63,16,16,games.azul.actions.TakeTilesAction@21ae7d63,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,9,0,2,42,84,games.azul.actions.TakeTilesAction@327c81ed,17,games.azul.actions.TakeTilesAction@327c81ed,,Player 1 takes BLACK tiles from factory 4 to floor line,,,17,games.azul.actions.TakeTilesAction@327c81ed,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,10,0,2,42,84,,,,games.azul.actions.TakeTilesAction@149813f,Player 0 takes YELLOW tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@149813f,5,5,games.azul.actions.TakeTilesAction@149813f,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,11,0,2,42,81,games.azul.actions.TakeTilesAction@77fec3b1,4,games.azul.actions.TakeTilesAction@77fec3b1,,Player 1 takes WHITE tiles from centre pool to floor line,,,4,games.azul.actions.TakeTilesAction@77fec3b1,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,12,0,2,42,81,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@291421e,0.0,RuleBased,0.0,0.0,0.0,Random,RuleBased,0,0,Random
739670425,Azul,0,ACTION_CHOSEN,13,0,2,42,87,games.azul.actions.TakeTilesAction@327c81ed,65,games.azul.actions.TakeTilesAction@327c81ed,,Player 1 takes BLACK tiles from factory 4 to floor line,,,65,games.azul.actions.TakeTilesAction@327c81ed,2.0,RuleBased,0.0,1.0,2.0,Random,RuleBased,1,2,Random
739670425,Azul,0,ACTION_CHOSEN,14,0,2,42,87,,,,games.azul.actions.TakeTilesAction@327c062b,Player 0 takes BLACK tiles from factory 2 to pattern line 0,games.azul.actions.TakeTilesAction@327c062b,35,35,games.azul.actions.TakeTilesAction@327c062b,2.0,RuleBased,0.0,1.0,2.0,Random,RuleBased,1,2,Random
739670425,Azul,0,ACTION_CHOSEN,15,0,2,42,86,games.azul.actions.TakeTilesAction@21aef564,48,games.azul.actions.TakeTilesAction@21aef564,,Player 1 takes RED tiles from factory 0 to pattern line 2,,,48,games.azul.actions.TakeTilesAction@21aef564,2.0,RuleBased,0.0,1.0,2.0,Random,RuleBased,1,2,Random
739670425,Azul,0,ACTION_CHOSEN,16,0,2,42,83,,,,games.azul.actions.TakeTilesAction@14980e2,Player 0 takes YELLOW tiles from centre pool to pattern line 1,games.azul.actions.TakeTilesAction@14980e2,20,20,games.azul.actions.TakeTilesAction@14980e2,2.0,RuleBased,0.0,1.0,2.0,Random,RuleBased,1,2,Random
739670425,Azul,0,ACTION_CHOSEN,17,0,2,42,80,games.azul.actions.TakeTilesAction@21aef944,26,games.azul.actions.TakeTilesAction@21aef944,,Player 1 takes RED tiles from factory 1 to pattern line 3,,,26,games.azul.actions.TakeTilesAction@21aef944,2.0,RuleBased,0.0,1.0,2.0,Random,RuleBased,1,2,Random
739670425,Azul,0,ACTION_CHOSEN,18,0,2,42,78,,,,games.azul.actions.TakeTilesAction@1499043,Player 0 takes YELLOW tiles from factory 3 to pattern line 4,games.azul.actions.TakeTilesAction@1499043,6,6,games.azul.actions.TakeTilesAction@1499043,2.0,RuleBased,0.0,1.0,2.0,Random,RuleBased,1,2,Random
739670425,Azul,0,ACTION_CHOSEN,19,0,2,42,77,games.azul.actions.TakeTilesAction@291421e,5,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,5,games.azul.actions.TakeTilesAction@291421e,2.0,RuleBased,0.0,1.0,2.0,Random,RuleBased,1,2,Random
739670425,Azul,0,ACTION_CHOSEN,20,0,2,42,77,,,,games.azul.actions.TakeTilesAction@77fe4faf,Player 0 takes WHITE tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@77fe4faf,2,2,games.azul.actions.TakeTilesAction@77fe4faf,2.0,RuleBased,0.0,1.0,2.0,Random,RuleBased,1,2,Random
739670425,Azul,0,ACTION_CHOSEN,21,0,2,42,76,,,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,1,1,games.azul.actions.TakeTilesAction@290cdbf,2.0,RuleBased,0.0,1.0,2.0,Random,RuleBased,1,2,Random
739670425,Azul,0,ACTION_CHOSEN,22,0,2,42,86,,,,games.azul.actions.TakeTilesAction@290d1be,Player 0 takes BLUE tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@290d1be,53,53,games.azul.actions.TakeTilesAction@290d1be,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,23,0,2,42,84,games.azul.actions.TakeTilesAction@327c6f85,63,games.azul.actions.TakeTilesAction@327c6f85,,Player 1 takes BLACK tiles from centre pool to pattern line 2,,,63,games.azul.actions.TakeTilesAction@327c6f85,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,24,0,2,42,82,,,,games.azul.actions.TakeTilesAction@21ae8c0a,Player 0 takes RED tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@21ae8c0a,38,38,games.azul.actions.TakeTilesAction@21ae8c0a,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,25,0,2,42,81,games.azul.actions.TakeTilesAction@327c6fc3,47,games.azul.actions.TakeTilesAction@327c6fc3,,Player 1 takes BLACK tiles from centre pool to pattern line 4,,,47,games.azul.actions.TakeTilesAction@327c6fc3,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,26,0,2,42,79,,,,games.azul.actions.TakeTilesAction@1498c82,Player 0 takes YELLOW tiles from factory 2 to pattern line 4,games.azul.actions.TakeTilesAction@1498c82,26,26,games.azul.actions.TakeTilesAction@1498c82,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,27,0,2,42,78,games.azul.actions.TakeTilesAction@327c6f47,36,games.azul.actions.TakeTilesAction@327c6f47,,Player 1 takes BLACK tiles from centre pool to pattern line 0,,,36,games.azul.actions.TakeTilesAction@327c6f47,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,28,0,2,42,77,,,,games.azul.actions.TakeTilesAction@290ce1c,Player 0 takes BLUE tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@290ce1c,20,20,games.azul.actions.TakeTilesAction@290ce1c,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,29,0,2,42,76,games.azul.actions.TakeTilesAction@21af0449,20,games.azul.actions.TakeTilesAction@21af0449,,Player 1 takes RED tiles from factory 4 to pattern line 1,,,20,games.azul.actions.TakeTilesAction@21af0449,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,30,0,2,42,75,,,,games.azul.actions.TakeTilesAction@290d59e,Player 0 takes BLUE tiles from factory 1 to pattern line 2,games.azul.actions.TakeTilesAction@290d59e,11,11,games.azul.actions.TakeTilesAction@290d59e,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,31,0,2,42,74,games.azul.actions.TakeTilesAction@327c6f28,8,games.azul.actions.TakeTilesAction@327c6f28,,Player 1 takes BLACK tiles from centre pool to floor line,,,8,games.azul.actions.TakeTilesAction@327c6f28,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,32,0,2,42,74,,,,games.azul.actions.TakeTilesAction@290ce1c,Player 0 takes BLUE tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@290ce1c,6,6,games.azul.actions.TakeTilesAction@290ce1c,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,33,0,2,42,73,games.azul.actions.TakeTilesAction@149f503,5,games.azul.actions.TakeTilesAction@149f503,,Player 1 takes YELLOW tiles from centre pool to floor line,,,5,games.azul.actions.TakeTilesAction@149f503,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,34,0,2,42,73,,,,games.azul.actions.TakeTilesAction@21ae7d63,Player 0 takes RED tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@21ae7d63,3,3,games.azul.actions.TakeTilesAction@21ae7d63,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,35,0,2,42,72,games.azul.actions.TakeTilesAction@77fec3b1,1,games.azul.actions.TakeTilesAction@77fec3b1,,Player 1 takes WHITE tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@77fec3b1,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,36,0,2,42,72,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@291421e,5.0,RuleBased,0.0,2.5,5.0,Random,RuleBased,2,5,Random
739670425,Azul,0,ACTION_CHOSEN,37,0,2,42,90,games.azul.actions.TakeTilesAction@77fec80d,44,games.azul.actions.TakeTilesAction@77fec80d,,Player 1 takes WHITE tiles from factory 0 to pattern line 4,,,44,games.azul.actions.TakeTilesAction@77fec80d,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,9,Random
739670425,Azul,0,ACTION_CHOSEN,38,0,2,42,89,,,,games.azul.actions.TakeTilesAction@1499388,Player 0 takes YELLOW tiles from factory 4 to pattern line 0,games.azul.actions.TakeTilesAction@1499388,44,44,games.azul.actions.TakeTilesAction@1499388,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,9,Random
739670425,Azul,0,ACTION_CHOSEN,39,0,2,42,88,games.azul.actions.TakeTilesAction@77fec3d0,29,games.azul.actions.TakeTilesAction@77fec3d0,,Player 1 takes WHITE tiles from centre pool to pattern line 0,,,29,games.azul.actions.TakeTilesAction@77fec3d0,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,9,Random
739670425,Azul,0,ACTION_CHOSEN,40,0,2,42,86,,,,games.azul.actions.TakeTilesAction@21ae8c67,Player 0 takes RED tiles from factory 3 to pattern line 3,games.azul.actions.TakeTilesAction@21ae8c67,28,28,games.azul.actions.TakeTilesAction@21ae8c67,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,9,Random
739670425,Azul,0,ACTION_CHOSEN,41,0,2,42,85,games.azul.actions.TakeTilesAction@149f503,13,games.azul.actions.TakeTilesAction@149f503,,Player 1 takes YELLOW tiles from centre pool to floor line,,,13,games.azul.actions.TakeTilesAction@149f503,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,9,Random
739670425,Azul,0,ACTION_CHOSEN,42,0,2,42,85,,,,games.azul.actions.TakeTilesAction@327bfb07,Player 0 takes BLACK tiles from centre pool to pattern line 1,games.azul.actions.TakeTilesAction@327bfb07,19,19,games.azul.actions.TakeTilesAction@327bfb07,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,9,Random
739670425,Azul,0,ACTION_CHOSEN,43,0,2,42,83,games.azul.actions.TakeTilesAction@77fec44c,10,games.azul.actions.TakeTilesAction@77fec44c,,Player 1 takes WHITE tiles from centre pool to pattern line 4,,,10,games.azul.actions.TakeTilesAction@77fec44c,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,9,Random
739670425,Azul,0,ACTION_CHOSEN,44,0,2,42,82,,,,games.azul.actions.TakeTilesAction@21ae8887,Player 0 takes RED tiles from factory 2 to pattern line 2,games.azul.actions.TakeTilesAction@21ae8887,11,11,games.azul.actions.TakeTilesAction@21ae8887,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,9,Random
739670425,Azul,0,ACTION_CHOSEN,45,0,2,42,79,games.azul.actions.TakeTilesAction@77fecbce,4,games.azul.actions.TakeTilesAction@77fecbce,,Player 1 takes WHITE tiles from factory 1 to pattern line 4,,,4,games.azul.actions.TakeTilesAction@77fecbce,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,9,Random
739670425,Azul,0,ACTION_CHOSEN,46,0,2,42,76,,,,games.azul.actions.TakeTilesAction@290ce5a,Player 0 takes BLUE tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@290ce5a,3,3,games.azul.actions.TakeTilesAction@290ce5a,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,9,Random
739670425,Azul,0,ACTION_CHOSEN,47,0,2,42,74,games.azul.actions.TakeTilesAction@149f503,1,games.azul.actions.TakeTilesAction@149f503,,Player 1 takes YELLOW tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@149f503,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,9,Random
739670425,Azul,0,ACTION_CHOSEN,48,0,2,42,74,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,,1,games.azul.actions.TakeTilesAction@291421e,17.0,RuleBased,0.0,8.5,17.0,Random,RuleBased,4,9,Random
739670425,Azul,0,ACTION_CHOSEN,49,0,2,42,91,games.azul.actions.TakeTilesAction@2914d61,41,games.azul.actions.TakeTilesAction@2914d61,,Player 1 takes BLUE tiles from factory 2 to floor line,,,41,games.azul.actions.TakeTilesAction@2914d61,31.0,RuleBased,0.0,15.5,31.0,Random,RuleBased,6,13,Random
