GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,ComputationTimes(Copy (ms)),ComputationTimes(Agent),ComputationTimes(Actions Available Compute (ms)),ComputationTimes(Player),ComputationTimes(Next (ms)),ComputationTimes(Agent (ms))
205897768,Azul,1,ACTION_TAKEN,7,7,2,62,0.0421,RuleBased,0.0055,0,0.0136,0.0483
205897768,Azul,1,ACTION_TAKEN,8,8,2,62,0.0386,OSLA,0.005,1,0.0148,0.9369
205897768,Azul,1,ACTION_TAKEN,9,9,2,62,0.0399,RuleBased,0.0042,0,0.0115,0.0208
205897768,Azul,1,ACTION_TAKEN,10,10,2,62,0.0319,OSLA,0.0027,1,0.0105,0.2922
205897768,Azul,1,ACTION_TAKEN,11,11,2,62,0.0338,RuleBased,0.0023,0,0.011,0.0116
205897768,Azul,2,ACTION_TAKEN,12,11,2,62,0.0345,OSLA,0.002,1,0.0182,0.0116
205897768,Azul,2,ACTION_TAKEN,13,12,2,62,0.0358,OSLA,0.0066,1,0.0075,1.3922
205897768,Azul,2,ACTION_TAKEN,14,13,2,62,0.026,RuleBased,0.0061,0,0.0099,0.035
205897768,Azul,2,ACTION_TAKEN,15,14,2,62,0.0235,OSLA,0.004,1,0.0075,1.4339
205897768,Azul,2,ACTION_TAKEN,16,15,2,62,0.0232,RuleBased,0.0039,0,0.0079,0.0198
205897768,Azul,2,ACTION_TAKEN,17,16,2,62,0.0213,OSLA,0.0029,1,0.007,0.715
205897768,Azul,2,ACTION_TAKEN,18,17,2,62,0.0236,RuleBased,0.0037,0,0.0087,0.0151
205897768,Azul,2,ACTION_TAKEN,19,18,2,62,0.0207,OSLA,0.0024,1,0.0063,0.2696
205897768,Azul,2,ACTION_TAKEN,20,19,2,62,0.019,RuleBased,0.0028,0,0.0069,0.018
205897768,Azul,2,ACTION_TAKEN,21,20,2,62,0.0189,OSLA,0.0018,1,0.0184,0.1874
205897768,Azul,2,ACTION_TAKEN,22,21,2,62,0.0437,RuleBased,0.0026,0,0.0078,0.0091
205897768,Azul,2,ACTION_TAKEN,23,22,2,62,0.0212,OSLA,0.0018,1,0.0057,0.0991
205897768,Azul,3,ACTION_TAKEN,24,22,2,62,0.0179,RuleBased,0.0016,0,0.0116,0.0991
205897768,Azul,3,ACTION_TAKEN,25,23,2,62,0.0214,RuleBased,0.0037,0,0.0062,0.0235
205897768,Azul,3,ACTION_TAKEN,26,24,2,62,0.0252,OSLA,0.0033,1,0.0068,1.2318
205897768,Azul,3,ACTION_TAKEN,27,25,2,62,0.0241,RuleBased,0.0037,0,0.0178,0.0249
205897768,Azul,3,ACTION_TAKEN,28,26,2,62,0.045,OSLA,0.0061,1,0.0084,4.5253
205897768,Azul,3,ACTION_TAKEN,29,27,2,62,0.0218,RuleBased,0.0037,0,0.0177,0.02
205897768,Azul,3,ACTION_TAKEN,30,28,2,62,0.0501,OSLA,0.005,1,0.0109,0.846
205897768,Azul,3,ACTION_TAKEN,31,29,2,62,0.0239,RuleBased,0.003,0,0.0071,0.0179
205897768,Azul,3,ACTION_TAKEN,32,30,2,62,0.0205,OSLA,0.0022,1,0.0284,0.6763
205897768,Azul,3,ACTION_TAKEN,33,31,2,62,0.0393,RuleBased,0.0036,0,0.0124,0.03
205897768,Azul,3,ACTION_TAKEN,34,32,2,62,0.0392,OSLA,0.0024,1,0.0196,0.1622
205897768,Azul,4,ACTION_TAKEN,35,32,2,62,0.0668,RuleBased,0.0034,0,0.0438,0.1622
205897768,Azul,4,ACTION_TAKEN,36,33,2,62,0.0533,RuleBased,0.0098,0,0.022,0.0436
205897768,Azul,4,ACTION_TAKEN,37,34,2,62,0.0834,OSLA,0.0154,1,0.0249,2.5522
205897768,Azul,4,ACTION_TAKEN,38,35,2,62,0.0592,RuleBased,0.0078,0,0.0258,0.1222
205897768,Azul,4,ACTION_TAKEN,39,36,2,62,0.0421,OSLA,0.0058,1,0.0087,2.1168
205897768,Azul,4,ACTION_TAKEN,40,37,2,62,0.028,RuleBased,0.0043,0,0.0073,0.018
205897768,Azul,4,ACTION_TAKEN,41,38,2,62,0.0238,OSLA,0.0031,1,0.0099,0.8582
205897768,Azul,4,ACTION_TAKEN,42,39,2,62,0.0231,RuleBased,0.0033,0,0.0072,0.0151
205897768,Azul,4,ACTION_TAKEN,43,40,2,62,0.0197,OSLA,0.0022,1,0.0064,0.2854
205897768,Azul,4,ACTION_TAKEN,44,41,2,62,0.0192,RuleBased,0.002,0,0.0062,0.0072
205897768,Azul,4,ACTION_TAKEN,45,42,2,62,0.0189,OSLA,0.0016,1,0.1828,0.2391
205897768,Azul,5,ACTION_TAKEN,46,42,2,62,0.1116,RuleBased,0.0073,0,0.0363,0.2391
205897768,Azul,5,ACTION_TAKEN,47,43,2,62,0.0572,RuleBased,0.0081,0,0.019,0.0306
205897768,Azul,5,ACTION_TAKEN,48,44,2,62,0.048,OSLA,0.0068,1,0.0125,1.7894
205897768,Azul,5,ACTION_TAKEN,49,45,2,62,0.0484,RuleBased,0.0052,0,0.0124,0.028
205897768,Azul,5,ACTION_TAKEN,50,46,2,62,0.041,OSLA,0.0045,1,0.0543,1.6312
205897768,Azul,5,ACTION_TAKEN,51,47,2,62,0.0879,RuleBased,0.0096,0,0.0178,0.0491
205897768,Azul,5,ACTION_TAKEN,52,48,2,62,0.0399,OSLA,0.0043,1,0.0121,1.3626
205897768,Azul,5,ACTION_TAKEN,53,49,2,62,0.0393,RuleBased,0.0047,0,0.0108,0.0209
205897768,Azul,5,ACTION_TAKEN,54,50,2,62,0.026,OSLA,0.0026,1,0.006,0.267
205897768,Azul,5,ACTION_TAKEN,55,51,2,62,0.0195,RuleBased,0.0021,0,0.0062,0.0093
205897768,Azul,5,ACTION_TAKEN,56,52,2,62,0.0198,OSLA,0.0018,1,0.01,0.1039
205897768,Azul,5,ACTION_TAKEN,57,53,2,62,0.0216,RuleBased,0.0019,0,0.008,0.0053
205897768,Azul,5,ACTION_TAKEN,58,53,2,62,0.0215,OSLA,0.0013,1,0.0198,0.0053
1325939940,Azul,1,ACTION_TAKEN,1,1,2,63,0.0186,RuleBased,0.0044,0,0.0091,0.0172
1325939940,Azul,1,ACTION_TAKEN,2,2,2,63,0.0215,OSLA,0.0036,1,0.0072,2.7194
1325939940,Azul,1,ACTION_TAKEN,3,3,2,63,0.0247,RuleBased,0.0044,0,0.0068,0.0308
1325939940,Azul,1,ACTION_TAKEN,4,4,2,63,0.0234,OSLA,0.0037,1,0.0159,5.1865
1325939940,Azul,1,ACTION_TAKEN,5,5,2,63,0.0826,RuleBased,0.0064,0,0.0366,0.0544
1325939940,Azul,1,ACTION_TAKEN,6,6,2,63,0.0432,OSLA,0.0048,1,0.0076,1.1172
1325939940,Azul,1,ACTION_TAKEN,7,7,2,63,0.0204,RuleBased,0.0024,0,0.0153,0.0167
1325939940,Azul,1,ACTION_TAKEN,8,8,2,63,0.0233,OSLA,0.0022,1,0.0095,0.2767
1325939940,Azul,1,ACTION_TAKEN,9,9,2,63,0.019,RuleBased,0.0016,0,0.0063,0.007
1325939940,Azul,2,ACTION_TAKEN,10,9,2,63,0.0191,OSLA,0.0013,1,0.0078,0.0575
1325939940,Azul,2,ACTION_TAKEN,11,10,2,63,0.0201,OSLA,0.0045,1,0.0207,2.9268
1325939940,Azul,2,ACTION_TAKEN,12,11,2,63,0.0616,RuleBased,0.0099,0,0.0152,0.0578
1325939940,Azul,2,ACTION_TAKEN,13,12,2,63,0.0572,OSLA,0.0075,1,0.0067,1.0228
1325939940,Azul,2,ACTION_TAKEN,14,13,2,63,0.0214,RuleBased,0.004,0,0.006,0.0201
1325939940,Azul,2,ACTION_TAKEN,15,14,2,63,0.0197,OSLA,0.0028,1,0.0059,0.3321
1325939940,Azul,2,ACTION_TAKEN,16,15,2,63,0.0213,RuleBased,0.0024,0,0.015,0.0373
